n_constituents,precision,seed,class,fpr,tpr
8,FP32,1,q,0.008441534596012984,0.16575654650080346
8,FP32,1,q,0.008772912801613356,0.17061131668176466
8,FP32,1,q,0.00911729948498492,0.17643233976523093
8,FP32,1,q,0.009475205302806537,0.18202796177927785
8,FP32,1,q,0.009847160957933775,0.18771285203289806
8,FP32,1,q,0.010233717986325191,0.19350366233901828
8,FP32,1,q,0.010635449574860113,0.19823256441623935
8,FP32,1,q,0.01105295141126021,0.204623662818106
8,FP32,1,q,0.011486842567375536,0.21144146147640716
8,FP32,1,q,0.011937766417144358,0.21701107020235325
8,FP32,1,q,0.012406391590588319,0.22277625595463071
8,FP32,1,q,0.012893412965257143,0.2290031390533613
8,FP32,1,q,0.013399552696593384,0.23540927073834123
8,FP32,1,q,0.01392556128874462,0.24142532970924524
8,FP32,1,q,0.014472218707411343,0.24751115420070766
8,FP32,1,q,0.015040335536380237,0.2554525447274686
8,FP32,1,q,0.015630754179458157,0.26229919797993045
8,FP32,1,q,0.016244350109588655,0.2692623742071608
8,FP32,1,q,0.016882033167003627,0.2747018377406913
8,FP32,1,q,0.017544748908334597,0.28147655910247077
8,FP32,1,q,0.018233480008684404,0.287479145858359
8,FP32,1,q,0.018949247718738217,0.2940664885869326
8,FP32,1,q,0.019693113379074218,0.30189451330808703
8,FP32,1,q,0.0204661799939199,0.3083999743723053
8,FP32,1,q,0.021269593866686896,0.3150971127080383
8,FP32,1,q,0.022104546299710218,0.3221974076964668
8,FP32,1,q,0.022972275360711513,0.3277606959039511
8,FP32,1,q,0.02387406771860647,0.3347189365400603
8,FP32,1,q,0.024811260551377678,0.3425686186464942
8,FP32,1,q,0.025785243528842736,0.34985040957890573
8,FP32,1,q,0.026797460873256896,0.3578475696162029
8,FP32,1,q,0.02784941350080644,0.36518529870067146
8,FP32,1,q,0.02894266124716749,0.3718997035964125
8,FP32,1,q,0.03007882518043099,0.3787737337602467
8,FP32,1,q,0.03125959000482278,0.38778341203676736
8,FP32,1,q,0.032486706558783746,0.3971229749413002
8,FP32,1,q,0.03376199441111337,0.4045149866560389
8,FP32,1,q,0.035087344559027116,0.412477638902712
8,FP32,1,q,0.03646472223212745,0.42063339499766444
8,FP32,1,q,0.03789616980644716,0.42830031409773495
8,FP32,1,q,0.03938380983288489,0.43565396332234324
8,FP32,1,q,0.04092984818452438,0.4433275524358591
8,FP32,1,q,0.04253657732750387,0.4517381778901407
8,FP32,1,q,0.0442063797202853,0.46052852236372477
8,FP32,1,q,0.04594173134636476,0.468955830476074
8,FP32,1,q,0.047745205385661266,0.47693882014084915
8,FP32,1,q,0.04961947603002903,0.4853742579758272
8,FP32,1,q,0.051567322448549634,0.4937387733728106
8,FP32,1,q,0.05359163290848515,0.5017072605726541
8,FP32,1,q,0.055695409058001306,0.5099565115592171
8,FP32,1,q,0.05788177037701274,0.5187296768627387
8,FP32,1,q,0.06015395880274833,0.5272329614531813
8,FP32,1,q,0.06251534353689711,0.5357153539071603
8,FP32,1,q,0.06496942604146118,0.5441971832513645
8,FP32,1,q,0.06751984523072502,0.5524008918697844
8,FP32,1,q,0.07017038286703822,0.5610858628396708
8,FP32,1,q,0.07292496916841444,0.5698411487120052
8,FP32,1,q,0.07578768863625922,0.578656405094376
8,FP32,1,q,0.07876278611187056,0.5869459092769417
8,FP32,1,q,0.0818546730706902,0.5944993339929565
8,FP32,1,q,0.08506793416364153,0.6041624916522487
8,FP32,1,q,0.08840733401525062,0.6126149682143239
8,FP32,1,q,0.09187782428863331,0.6215638834451827
8,FP32,1,q,0.09548455102782294,0.6297524138925055
8,FP32,1,q,0.09923286228832545,0.6396201839383298
8,FP32,1,q,0.10312831606721848,0.6485271505155671
8,FP32,1,q,0.10717668854455034,0.6566130202131395
8,FP32,1,q,0.11138398264826183,0.6651417872913787
8,FP32,1,q,0.11575643695533035,0.6732715998107655
8,FP32,1,q,0.12030053494233242,0.6813966211265499
8,FP32,1,q,0.1250230145991456,0.6907332309471969
8,FP32,1,q,0.12993087842004145,0.6991141371239077
8,FP32,1,q,0.13503140378698722,0.7074253560906911
8,FP32,1,q,0.14033215376054847,0.7168519226833077
8,FP32,1,q,0.14584098829439862,0.7253046877159975
8,FP32,1,q,0.15156607589006013,0.734073784444579
8,FP32,1,q,0.15751590570916213,0.7425759798488236
8,FP32,1,q,0.16369930016117018,0.7503054196809219
8,FP32,1,q,0.17012542798525893,0.7590011912035494
8,FP32,1,q,0.1768038178457205,0.7676647728478432
8,FP32,1,q,0.18374437246107247,0.7765742117128421
8,FP32,1,q,0.19095738328780967,0.7845732190205807
8,FP32,1,q,0.19845354578058033,0.7922789059682294
8,FP32,1,q,0.20624397525140925,0.8006728285485682
8,FP32,1,q,0.21434022335148545,0.8079334215705172
8,FP32,1,q,0.22275429519995563,0.8155238731534078
8,FP32,1,q,0.23149866718511608,0.8226556824972746
8,FP32,1,q,0.24058630546440668,0.8295956083488758
8,FP32,1,q,0.25003068519063215,0.8365541484640123
8,FP32,1,q,0.2598458104929247,0.8433165876501038
8,FP32,1,q,0.2700462352420682,0.8495585417526217
8,FP32,1,q,0.28064708463098387,0.8562014902997026
8,FP32,1,q,0.29166407760237006,0.8628701080292458
8,FP32,1,q,0.3031135501567576,0.8694076621376525
8,FP32,1,q,0.3150124795755328,0.8759842017867631
8,FP32,1,q,0.3273785095948577,0.8826831809163419
8,FP32,1,q,0.34022997656780646,0.8899265572251946
8,FP32,1,q,0.35358593665351756,0.8960533776763988
8,FP32,1,q,0.3674661940736688,0.9027585416972678
8,FP32,1,q,0.3818913304781854,0.9094472784776412
8,FP32,1,q,0.3968827354637158,0.9160854402789886
8,FP32,1,q,0.4124626382901348,0.923047873178886
8,FP32,1,q,0.4286541408420925,0.930221994350088
8,FP32,1,q,0.4454812518844989,0.9363493162002464
8,FP32,1,q,0.46296892266272677,0.9426309953998894
8,FP32,1,q,0.48114308390032545,0.9484737402178988
8,FP32,1,q,0.500030684249109,0.9541983675923267
8,FP32,1,q,0.5196597302486197,0.9595184206188988
8,FP32,1,q,0.5400593278542374,0.9649904605154309
8,FP32,1,q,0.5612597255954966,0.9693312963043957
8,FP32,1,q,0.58329235942862,0.9737608290048466
8,FP32,1,q,0.6061898993497572,0.9774209217566603
8,FP32,1,q,0.6299862978380694,0.9801750956225741
8,FP32,1,q,0.6547168402004729,0.9831955906714536
8,FP32,1,q,0.6804181968927094,0.9860586778305827
8,FP32,1,q,0.7071284778942997,0.9884897058105054
8,FP32,1,q,0.7348872892180388,0.9905156984976166
8,FP32,1,q,0.7637357916378011,0.9922525164460648
8,FP32,1,q,0.7937167617217543,0.9940430258421018
8,FP32,1,q,0.8248746552614581,0.9955973195362907
8,FP32,1,q,0.8572556731909324,0.9966926478057817
8,FP32,1,q,0.8909078300934125,0.9980383609415867
8,FP32,1,q,0.9258810253973945,0.9987868333020195
8,FP32,1,q,0.9622271173675134,0.999479484346461
8,FP32,1,q,1.0,1.0
8,FP32,1,W,1e-05,0.00034905618837943904
8,FP32,1,W,1.039255682936713e-05,0.0003537403792277282
8,FP32,1,W,1.080052374516254e-05,0.00035860845118677295
8,FP32,1,W,1.1224505680853058e-05,0.0003636676226351547
8,FP32,1,W,1.1665131316981961e-05,0.00036892539531383693
8,FP32,1,W,1.2123054013376529e-05,0.0003743895654497468
8,FP32,1,W,1.2598952777950285e-05,0.00038006823531602416
8,FP32,1,W,1.3093533273536095e-05,0.0003859698252460741
8,FP32,1,W,1.3607528864243332e-05,0.0003921030861192409
8,FP32,1,W,1.414170170289024e-05,0.0003984771123366129
8,FP32,1,W,1.4696843861124474e-05,0.0004317259151792718
8,FP32,1,W,1.5273778503907123e-05,0.0004982739759751821
8,FP32,1,W,1.5873361110102085e-05,0.0005674344263457534
8,FP32,1,W,1.6496480740980206e-05,0.0006393098174278324
8,FP32,1,W,1.714406135851972e-05,0.0007140067260731815
8,FP32,1,W,1.781706319545729e-05,0.0007916359128806609
8,FP32,1,W,1.851648417912154e-05,0.0008723124864320937
8,FP32,1,W,1.92433614111598e-05,0.0009561560739752821
8,FP32,1,W,1.999877270535287e-05,0.0009631490384274008
8,FP32,1,W,2.078383818579755e-05,0.0009693942429662957
8,FP32,1,W,2.159972194782717e-05,0.0009758846072744448
8,FP32,1,W,2.244763378413224e-05,0.0009826297552660184
8,FP32,1,W,2.3328830978641584e-05,0.0009896396886485102
8,FP32,1,W,2.424462017082331e-05,0.0009965688765135763
8,FP32,1,W,2.5196359293170134e-05,0.0010022471979097968
8,FP32,1,W,2.6185459584742327e-05,0.0010081484256903605
8,FP32,1,W,2.7213387683753087e-05,0.0010142813101976153
8,FP32,1,W,2.828166780230035e-05,0.0010206549452745745
8,FP32,1,W,2.9391883986468844e-05,0.0010272787817492688
8,FP32,1,W,3.054568246515432e-05,0.0010341626414484386
8,FP32,1,W,3.174477409109193e-05,0.0010413167317613397
8,FP32,1,W,3.2990936877709426e-05,0.0010487516607752647
8,FP32,1,W,3.428601863556583e-05,0.001055296920873329
8,FP32,1,W,3.563193971228584e-05,0.0010606503293638953
8,FP32,1,W,3.703069584005141e-05,0.001066213889560798
8,FP32,1,W,3.848436109487433e-05,0.0010719958511127897
8,FP32,1,W,3.999509097203661e-05,0.0010839314664805278
8,FP32,1,W,4.156512558225988e-05,0.0010964211090877085
8,FP32,1,W,4.319679297334174e-05,0.0011094010411450692
8,FP32,1,W,4.489251258218608e-05,0.001122890509299814
8,FP32,1,W,4.665479882234468e-05,0.0011369095157394253
8,FP32,1,W,4.848626481239078e-05,0.001178304297572007
8,FP32,1,W,5.0389626250651503e-05,0.001337287540103356
8,FP32,1,W,5.2367705442046556e-05,0.0015025117783957665
8,FP32,1,W,5.442343548300272e-05,0.0015977463498613664
8,FP32,1,W,5.655986461065002e-05,0.0016657276187738797
8,FP32,1,W,5.878016072274912e-05,0.001720107980669051
8,FP32,1,W,6.10876160750504e-05,0.001756819646124847
8,FP32,1,W,6.34856521630521e-05,0.0018350042658150237
8,FP32,1,W,6.597782479539533e-05,0.0019836937212449448
8,FP32,1,W,6.856782936641738e-05,0.0020817073840325665
8,FP32,1,W,7.12595063356841e-05,0.0021138258639130897
8,FP32,1,W,7.405684692262442e-05,0.002147205176656211
8,FP32,1,W,7.696399902471151e-05,0.0021818948171170205
8,FP32,1,W,7.998527336796708e-05,0.0023836198997229173
8,FP32,1,W,8.312514989890632e-05,0.002637358461159314
8,FP32,1,W,8.638828442740453e-05,0.0029618368498419184
8,FP32,1,W,8.977951553033314e-05,0.0029990052846589387
8,FP32,1,W,9.33038717262036e-05,0.0030794063193633945
8,FP32,1,W,9.69665789314552e-05,0.0032222906374125416
8,FP32,1,W,0.00010077306820944618,0.003358553625898732
8,FP32,1,W,0.00010472898382363586,0.0035437581676923987
8,FP32,1,W,0.00010884019160690055,0.0037399863867233142
8,FP32,1,W,0.00011311278765939213,0.0038528227399279033
8,FP32,1,W,0.00011755310738783699,0.00389697623032612
8,FP32,1,W,0.00012216773489967918,0.003928229917119095
8,FP32,1,W,0.0001269635127659973,0.00393776753354865
8,FP32,1,W,0.0001319475521676706,0.003951643211948235
8,FP32,1,W,0.00013712724343984008,0.004028557330007632
8,FP32,1,W,0.00014251026703029977,0.004108521980081367
8,FP32,1,W,0.0001481046048880674,0.004130773489701719
8,FP32,1,W,0.00015391855229902055,0.00414452845810669
8,FP32,1,W,0.00015996073018614878,0.0041587870413922695
8,FP32,1,W,0.0001662400978926612,0.004214712276341055
8,FP32,1,W,0.00017276596646690346,0.0042671526949937056
8,FP32,1,W,0.00017954801246878303,0.004534520627342343
8,FP32,1,W,0.0001865962923181746,0.005012486189771989
8,FP32,1,W,0.0001939212572065831,0.005505505886992466
8,FP32,1,W,0.0002015337685941733,0.0055994381875729615
8,FP32,1,W,0.00020944511431514686,0.00565472010086144
8,FP32,1,W,0.0002176670253153459,0.005741927290878675
8,FP32,1,W,0.00022621169304690264,0.0058102480828723
8,FP32,1,W,0.00023509178754572868,0.005935925556363165
8,FP32,1,W,0.0002443204762186487,0.006258182610134547
8,FP32,1,W,0.0002539114433680347,0.006365613517042586
8,FP32,1,W,0.00026387891048289345,0.0066554915989845255
8,FP32,1,W,0.000274237657326495,0.006999747104260125
8,FP32,1,W,0.0002850030438518105,0.007441547989795564
8,FP32,1,W,0.0002961910329772553,0.007731275384295492
8,FP32,1,W,0.000307818214256508,0.007979177386474879
8,FP32,1,W,0.0003199018284775064,0.008459033475151076
8,FP32,1,W,0.00033245979322709383,0.008760181325138646
8,FP32,1,W,0.0003455107294592218,0.009491070440830121
8,FP32,1,W,0.0003590739891061055,0.010354823503506085
8,FP32,1,W,0.00037316968377327516,0.010616092645719432
8,FP32,1,W,0.00038781871456107194,0.010906967850911138
8,FP32,1,W,0.0004030428030568051,0.011423201682501877
8,FP32,1,W,0.0004188645235435271,0.012229585670310497
8,FP32,1,W,0.0004353073364731892,0.013249572151554801
8,FP32,1,W,0.00045239562325380536,0.013534678918936609
8,FP32,1,W,0.00047015472240221294,0.01423199922464782
8,FP32,1,W,0.0004886109671160327,0.01489609544361396
8,FP32,1,W,0.0005077917243205403,0.015775327976686647
8,FP32,1,W,0.0005277254352483538,0.01644491721568372
8,FP32,1,W,0.0005484416576121015,0.017357746452812666
8,FP32,1,W,0.0005699711094326076,0.01771418997356151
8,FP32,1,W,0.0005923457145875806,0.01845637422018357
8,FP32,1,W,0.0006155986501483508,0.018891542205344006
8,FP32,1,W,0.0006397643955748423,0.01937681980489614
8,FP32,1,W,0.0006648787838417263,0.019811070032531016
8,FP32,1,W,0.0006909790545715645,0.02089107022288206
8,FP32,1,W,0.0007181039092537349,0.02270855082294656
8,FP32,1,W,0.0007462935686310129,0.023279147728630774
8,FP32,1,W,0.0007755898323389002,0.02464940530417472
8,FP32,1,W,0.0008060361408861345,0.0258599902913228
8,FP32,1,W,0.0008376776400682916,0.027157272754535902
8,FP32,1,W,0.0008705612479099857,0.027902529543181252
8,FP32,1,W,0.0009047357242349293,0.02917214366267236
8,FP32,1,W,0.0009402517429670132,0.029931268759314456
8,FP32,1,W,0.0009771619672696182,0.03080463720721908
8,FP32,1,W,0.0010155211276345682,0.031319799886723385
8,FP32,1,W,0.001055386103036523,0.03243818207229013
8,FP32,1,W,0.001096816005273138,0.032844643093839776
8,FP32,1,W,0.0011398722666160514,0.03407832250805634
8,FP32,1,W,0.0011846187309026836,0.035478981932650366
8,FP32,1,W,0.0012311217482038896,0.03600620292936883
8,FP32,1,W,0.0012794502732078733,0.036949602087347266
8,FP32,1,W,0.0013296759674662113,0.03867526653799842
8,FP32,1,W,0.0013818733056536322,0.040125283165351626
8,FP32,1,W,0.0014361196859990787,0.04175602985899868
8,FP32,1,W,0.0014924955450518291,0.042740117191656164
8,FP32,1,W,0.0015510844769528406,0.04418993139378016
8,FP32,1,W,0.001611973357388157,0.045901150155853394
8,FP32,1,W,0.0016752524724082155,0.04717481970720852
8,FP32,1,W,0.0017410156523040153,0.049603806241152605
8,FP32,1,W,0.0018093604107387166,0.05147290251648354
8,FP32,1,W,0.0018803880893409146,0.05390616088483108
8,FP32,1,W,0.0019542040079740535,0.05661304390927062
8,FP32,1,W,0.002030917620904735,0.058360807882715346
8,FP32,1,W,0.0021106426791015548,0.06047872226172503
8,FP32,1,W,0.002193497398905058,0.06264749540539975
8,FP32,1,W,0.00227960463731898,0.065221904325026
8,FP32,1,W,0.002369092074182632,0.06646201291045589
8,FP32,1,W,0.0024620924014946257,0.06875728204836855
8,FP32,1,W,0.0025587435201685866,0.07135844107617338
8,FP32,1,W,0.0026591887445126935,0.0740401330430493
8,FP32,1,W,0.0027635770147361573,0.07755427339523205
8,FP32,1,W,0.002872063117797828,0.08035662654041413
8,FP32,1,W,0.002984807916924324,0.08250319646672018
8,FP32,1,W,0.003101978590138097,0.08439443354111946
8,FP32,1,W,0.0032237488781490303,0.08676923696437862
8,FP32,1,W,0.0033502993419772297,0.08953910103926292
8,FP32,1,W,0.0034818176306889667,0.09241312376989144
8,FP32,1,W,0.0036184987596427466,0.09701456325360351
8,FP32,1,W,0.0037605453996581717,0.09951775083679487
8,FP32,1,W,0.003908168177536264,0.10292339892228353
8,FP32,1,W,0.00406158598837698,0.10594152221451408
8,FP32,1,W,0.0042210263201568985,0.10929418078697038
8,FP32,1,W,0.0043867255910484985,0.11176628819060566
8,FP32,1,W,0.00455892949998106,0.11625901815743223
8,FP32,1,W,0.004737893390963144,0.12112870436152195
8,FP32,1,W,0.0049238826317067365,0.12545248348763377
8,FP32,1,W,0.005117173007114605,0.12888234803911489
8,FP32,1,W,0.005318051128214197,0.13379376708494578
8,FP32,1,W,0.005526814857144603,0.1378580720625114
8,FP32,1,W,0.005743773748826581,0.1415976864731493
8,FP32,1,W,0.005969249509970733,0.14566487025473873
8,FP32,1,W,0.0062035764761042686,0.14998382180165112
8,FP32,1,W,0.006447102107323869,0.15458573814372975
8,FP32,1,W,0.006700187503509584,0.15966799706454818
8,FP32,1,W,0.006963207939763883,0.16536251359442986
8,FP32,1,W,0.007236553422869657,0.16895774032176783
8,FP32,1,W,0.007520629269592407,0.172998384619328
8,FP32,1,W,0.007815856707684091,0.17719477581672521
8,FP32,1,W,0.008122673500479712,0.18424908239284335
8,FP32,1,W,0.008441534596012984,0.18969624108377442
8,FP32,1,W,0.008772912801613356,0.19559399088951085
8,FP32,1,W,0.00911729948498492,0.20154133157836285
8,FP32,1,W,0.009475205302806537,0.2069524322269743
8,FP32,1,W,0.009847160957933775,0.21253147479085752
8,FP32,1,W,0.010233717986325191,0.21925194318534622
8,FP32,1,W,0.010635449574860113,0.22585764680617998
8,FP32,1,W,0.01105295141126021,0.23258430410455047
8,FP32,1,W,0.011486842567375536,0.23927219443026074
8,FP32,1,W,0.011937766417144358,0.24619986674945912
8,FP32,1,W,0.012406391590588319,0.2528535842712605
8,FP32,1,W,0.012893412965257143,0.2609591227894439
8,FP32,1,W,0.013399552696593384,0.26799636891047424
8,FP32,1,W,0.01392556128874462,0.27547599276944673
8,FP32,1,W,0.014472218707411343,0.28303942103881574
8,FP32,1,W,0.015040335536380237,0.2909377213802286
8,FP32,1,W,0.015630754179458157,0.2987560762342323
8,FP32,1,W,0.016244350109588655,0.30634674454974753
8,FP32,1,W,0.016882033167003627,0.3155211603421318
8,FP32,1,W,0.017544748908334597,0.3229429268632275
8,FP32,1,W,0.018233480008684404,0.3310860337705431
8,FP32,1,W,0.018949247718738217,0.3394653270192579
8,FP32,1,W,0.019693113379074218,0.34813381546093
8,FP32,1,W,0.0204661799939199,0.3565646766810906
8,FP32,1,W,0.021269593866686896,0.3665255674982908
8,FP32,1,W,0.022104546299710218,0.37462956889020094
8,FP32,1,W,0.022972275360711513,0.3832775796105041
8,FP32,1,W,0.02387406771860647,0.3940321990450038
8,FP32,1,W,0.024811260551377678,0.4039803110645541
8,FP32,1,W,0.025785243528842736,0.4134729020884465
8,FP32,1,W,0.026797460873256896,0.4230197405155652
8,FP32,1,W,0.02784941350080644,0.4319721776203221
8,FP32,1,W,0.02894266124716749,0.4399235765488012
8,FP32,1,W,0.03007882518043099,0.44955158636186937
8,FP32,1,W,0.03125959000482278,0.4583537497761782
8,FP32,1,W,0.032486706558783746,0.46783958242913193
8,FP32,1,W,0.03376199441111337,0.47618571396238096
8,FP32,1,W,0.035087344559027116,0.4848846194097989
8,FP32,1,W,0.03646472223212745,0.4934117801892598
8,FP32,1,W,0.03789616980644716,0.5029576123163775
8,FP32,1,W,0.03938380983288489,0.5131213613952778
8,FP32,1,W,0.04092984818452438,0.5231778975210956
8,FP32,1,W,0.04253657732750387,0.5324899394744681
8,FP32,1,W,0.0442063797202853,0.5422422830488507
8,FP32,1,W,0.04594173134636476,0.5522287834865474
8,FP32,1,W,0.047745205385661266,0.5627069972240835
8,FP32,1,W,0.04961947603002903,0.5724933557457449
8,FP32,1,W,0.051567322448549634,0.5821744950420774
8,FP32,1,W,0.05359163290848515,0.5907099225732881
8,FP32,1,W,0.055695409058001306,0.599690533060275
8,FP32,1,W,0.05788177037701274,0.608097275858639
8,FP32,1,W,0.06015395880274833,0.6174387946394133
8,FP32,1,W,0.06251534353689711,0.6258941972175216
8,FP32,1,W,0.06496942604146118,0.6345242232507741
8,FP32,1,W,0.06751984523072502,0.6436070673129204
8,FP32,1,W,0.07017038286703822,0.6522498576289582
8,FP32,1,W,0.07292496916841444,0.6604673578740549
8,FP32,1,W,0.07578768863625922,0.6688811114179904
8,FP32,1,W,0.07876278611187056,0.6775297566323064
8,FP32,1,W,0.0818546730706902,0.6855560573838773
8,FP32,1,W,0.08506793416364153,0.6933924869707699
8,FP32,1,W,0.08840733401525062,0.701466555527219
8,FP32,1,W,0.09187782428863331,0.7089882018016521
8,FP32,1,W,0.09548455102782294,0.7164470625447427
8,FP32,1,W,0.09923286228832545,0.7236470797570845
8,FP32,1,W,0.10312831606721848,0.7310445802034348
8,FP32,1,W,0.10717668854455034,0.7382514539189912
8,FP32,1,W,0.11138398264826183,0.7466361372831095
8,FP32,1,W,0.11575643695533035,0.7545009288919442
8,FP32,1,W,0.12030053494233242,0.7626733156369043
8,FP32,1,W,0.1250230145991456,0.7706502389700159
8,FP32,1,W,0.12993087842004145,0.7788855930877747
8,FP32,1,W,0.13503140378698722,0.78626655054977
8,FP32,1,W,0.14033215376054847,0.7950392044908596
8,FP32,1,W,0.14584098829439862,0.8042722931606476
8,FP32,1,W,0.15156607589006013,0.8131915933502282
8,FP32,1,W,0.15751590570916213,0.8201602955377816
8,FP32,1,W,0.16369930016117018,0.8277144716154327
8,FP32,1,W,0.17012542798525893,0.8356292229752678
8,FP32,1,W,0.1768038178457205,0.8432338969533466
8,FP32,1,W,0.18374437246107247,0.850931604979299
8,FP32,1,W,0.19095738328780967,0.8579130259965654
8,FP32,1,W,0.19845354578058033,0.8644449196064116
